"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2022-05-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Hong Kong, Región Administrativa Especial","HKG","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","4","4","4","4","4","4","4","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","",
"Países pobres muy endeudados (PPME)","HPC","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.27777777777778","3.22972972972973","3.25675675675676","3.24324324324324","3.21052631578947","3.22368421052632","3.21052631578947","3.19736842105263","3.18421052631579","3.18421052631579","3.17105263157895","3.09459459459459","3.05263157894737","3.12162162162162","3.10526315789474","3.13157894736842","",
"Croacia","HRV","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Haití","HTI","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","3","3","3","3","3","3","3","3","3","3","2.5","2.5","2.5","2.5","2.5","",
"Hungría","HUN","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sólo BIRF","IBD","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.96428571428571","3.96428571428571","4.09090909090909","4.09090909090909","4.13636363636364","4.13636363636364","4.05","4.05","4","4.2","4.2","4.25","4.25","4.25","4.16666666666667","","",
"BIRF y la AIF","IBT","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.47368421052632","3.44230769230769","3.43333333333333","3.43333333333333","3.42857142857143","3.43506493506493","3.3974358974359","3.36875","3.35802469135802","3.32236842105263","3.30921052631579","3.23972602739726","3.21621621621622","3.23972602739726","3.25333333333333","3.26027397260274","",
"total de la AIF","IDA","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.36290322580645","3.328125","3.3203125","3.3203125","3.31060606060606","3.31818181818182","3.30147058823529","3.27142857142857","3.26760563380282","3.26056338028169","3.24647887323944","3.2112676056338","3.1875","3.2112676056338","3.21527777777778","3.26027397260274","",
"mezcla de la AIF","IDB","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.5","3.42857142857143","3.35714285714286","3.35714285714286","3.32142857142857","3.32142857142857","3.39285714285714","3.32142857142857","3.32142857142857","3.35714285714286","3.32142857142857","3.32142857142857","3.35714285714286","3.35714285714286","3.35714285714286","3.43333333333333","",
"Indonesia","IDN","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.5","3.5","","","","","","","","","","","","","","","",
"Sólo AIF","IDX","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.3265306122449","3.3","3.31","3.31","3.30769230769231","3.31730769230769","3.27777777777778","3.25892857142857","3.25438596491228","3.23684210526316","3.2280701754386","3.18421052631579","3.14655172413793","3.17543859649123","3.18103448275862","3.21551724137931","",
"Isla de Man","IMN","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.5","3.5","3.5","3.5","3.5","3.5","3","3","3","","","","","","","","",
"No clasificado","INX","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Irlanda","IRL","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Irán, República Islámica del","IRN","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iraq","IRQ","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Islandia","ISL","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Israel","ISR","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Italia","ITA","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Jamaica","JAM","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Jordania","JOR","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Japón","JPN","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kazajstán","KAZ","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kenya","KEN","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","3","3","3","3","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","",
"Kirguistán","KGZ","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","4.5","4.5","4.5","4.5","4.5","4.5","4.5","4.5","4","4.5","4.5","4.5","4.5","4.5","4.5","",
"Camboya","KHM","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.5","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","",
"Kiribati","KIR","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","3","3","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","3","3.5","",
"Saint Kitts y Nevis","KNA","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Corea, República de","KOR","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kuwait","KWT","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"América Latina y el Caribe (excluido altos ingresos)","LAC","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","4","3.83333333333333","3.83333333333333","3.77777777777778","3.66666666666667","3.72222222222222","3.61111111111111","3.55555555555556","3.5","3.5","3.3125","3.375","3.375","3.375","3.375","",
"República Democrática Popular Lao","LAO","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","4","4","4","4","4","4","4","4","",
"Líbano","LBN","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liberia","LBR","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5","2.5","3","3","3","3","3","3","3","3","3","3","",
"Libia","LBY","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Santa Lucía","LCA","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.5","4","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","4","4","4","4","",
"América Latina y el Caribe","LCN","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","4","3.83333333333333","3.83333333333333","3.77777777777778","3.66666666666667","3.72222222222222","3.61111111111111","3.55555555555556","3.5","3.5","3.3125","3.375","3.375","3.375","3.375","",
"Países menos desarrollados: clasificación de las Naciones Unidas","LDC","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.25","3.20238095238095","3.23809523809524","3.21428571428571","3.22093023255814","3.24418604651163","3.2093023255814","3.16666666666667","3.16304347826087","3.16666666666667","3.14444444444444","3.1","3.05434782608696","3.08888888888889","3.08695652173913","3.1304347826087","",
"Países de ingreso bajo","LIC","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.14285714285714","3.04545454545455","3.04545454545455","3.04545454545455","3","3.04347826086957","3.04347826086957","3","2.97916666666667","2.97916666666667","2.9375","2.875","2.84","2.91666666666667","2.9","2.94","",
"Liechtenstein","LIE","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","4","4","4","4","4","4","4","4","4","4","","","","4","","",
"Países de ingreso mediano bajo","LMC","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.41463414634146","3.42857142857143","3.45121951219512","3.4390243902439","3.47560975609756","3.48780487804878","3.46428571428571","3.45238095238095","3.45348837209302","3.48780487804878","3.48780487804878","3.43421052631579","3.40789473684211","3.39473684210526","3.43589743589744","3.44594594594595","",
"Ingreso mediano y bajo","LMY","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.47368421052632","3.44230769230769","3.43333333333333","3.43333333333333","3.42857142857143","3.43506493506493","3.3974358974359","3.36875","3.35802469135802","3.32236842105263","3.30921052631579","3.23972602739726","3.21621621621622","3.23972602739726","3.25333333333333","3.26027397260274","",
"Lesotho","LSO","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","",
"avanzada del dividendo demográfico","LTE","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.19230769230769","4.15384615384615","4.18181818181818","4.18181818181818","4.18181818181818","4.13636363636364","4.15","4.15","4.1","3.9375","4","3.83333333333333","3.91666666666667","3.91666666666667","3.92857142857143","3.8","",
"Lituania","LTU","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Luxemburgo","LUX","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Letonia","LVA","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Región Administrativa Especial de Macao, China","MAC","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isla de San Martín (parte francesa)","MAF","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Marruecos","MAR","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mónaco","MCO","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"República de Moldova","MDA","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.5","5","5","5","5","5","5","5","4.5","4.5","4.5","4.5","4.5","4.5","4.5","","",
"Madagascar","MDG","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","4","4","4","4","4","4","",
"Maldivas","MDV","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","4","4","4","4","4","4","4.5","4.5","4","4","3.5","3.5","3.5","3.5","3.5","",
"Oriente Medio y Norte de África","MEA","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.75","2.75","2.25","2.25","2.5","2.5","2.5","2.5","2.5","2.5","2.25","2.25","2.25","2.25","2.25","2.5","",
"México","MEX","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Islas Marshall","MHL","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","3","3","3","3","3","3","3","3","3","",
" Ingreso mediano","MIC","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.6","3.59821428571429","3.59433962264151","3.59433962264151","3.61111111111111","3.60185185185185","3.54545454545455","3.52678571428571","3.51754385964912","3.48076923076923","3.48076923076923","3.41836734693878","3.40816326530612","3.39795918367347","3.43","3.42708333333333","",
"Macedonia del Norte","MKD","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malí","MLI","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3","3","3","2.5","2.5","2.5","2.5","2.5","3","",
"Malta","MLT","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Myanmar","MMR","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","3","3","3","3","3","3","3","",
"Oriente Medio y Norte de África (excluido altos ingresos)","MNA","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.75","2.75","2.25","2.25","2.5","2.5","2.5","2.5","2.5","2.5","2.25","2.25","2.25","2.25","2.25","2.5","",
"Montenegro","MNE","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mongolia","MNG","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.5","3.5","3.5","3.5","3.5","3.5","4","4","4","4","4","4","4","4","4","","",
"Mariana","MNP","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","",
"Mauritania","MRT","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.5","3.5","4","4","4","4","4","4","4","4","3.5","3.5","3.5","3.5","3.5","3.5","",
"Mauricio","MUS","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malawi","MWI","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","",
"Malasia","MYS","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"América del Norte","NAC","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nueva Caledonia","NCL","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Níger","NER","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","3","",
"Nigeria","NGA","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","",
"Nicaragua","NIC","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","3.5","3.5","3.5","3.5","3.5","4","4","4","4","4","4","4","4","4","4","",
"Países Bajos","NLD","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Noruega","NOR","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nepal","NPL","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","3.5","3.5","3.5","4","4","4","4","4","4","4","4","4","3.5","3.5","3.5","",
"Nauru","NRU","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nueva Zelandia","NZL","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Miembros OCDE","OED","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Omán","OMN","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Otros Estados pequeos","OSS","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.61111111111111","3.45","3.45","3.45","3.5","3.5","3.45","3.5","3.5","3.45","3.4","3.35","3.35","3.35","3.35","3.4","",
"Pakistán","PAK","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","2","2","2","2","2","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","",
"Panamá","PAN","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Perú","PER","Calificación de igualdad de género de la CPIA  (1=bajo a 6=alto)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
