"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2022-05-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Guinea-Bissau","GNB","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6","2.6","2.6","2.6","2.6","2.6","2.6","2.3","2.2","2.2","2.2","2.2","2","2","2","2","",
"Guinea Ecuatorial","GNQ","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Grecia","GRC","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Granada","GRD","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.7","3.7","3.7","3.7","3.7","3.7","3.7","3.7","3.6","3.5","3.5","3.5","3.5","3.5","3.6","3.6","",
"Groenlandia","GRL","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guam","GUM","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.1","3.1","3.1","3.1","3.1","3","3","3","3.1","3.1","3.1","3.1","3.1","3.2","3.2","3.2","",
"Ingreso alto","HIC","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong, Región Administrativa Especial","HKG","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.5","3.5","3.5","3.4","3.3","3.3","3.4","3.2","3","3","3.1","3.1","3.1","3.1","3","3","",
"Países pobres muy endeudados (PPME)","HPC","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.00277777777778","2.97567567567568","2.97297297297297","2.95405405405405","2.96315789473684","2.95263157894737","2.97105263157895","2.93684210526316","2.93421052631579","2.94473684210526","2.95","2.96216216216216","2.92105263157895","2.94594594594595","2.90789473684211","2.8921052631579","",
"Croacia","HRV","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Haití","HTI","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3","2.4","2.4","2.4","2.5","2.5","2.5","2.5","2.4","2.4","2.4","2.4","2.4","2.5","2.3","2.2","",
"Hungría","HUN","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sólo BIRF","IBD","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.33571428571429","3.30714285714286","3.35454545454545","3.37272727272727","3.38181818181818","3.37272727272727","3.38","3.39","3.39","3.36","3.36","3.35","3.35","3.3","3.3","","",
"BIRF y la AIF","IBT","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.10131578947368","3.07179487179487","3.08133333333333","3.084","3.1038961038961","3.10909090909091","3.11282051282051","3.08625","3.07530864197531","3.06184210526316","3.05657894736842","3.04246575342466","3.01216216216216","3.02602739726027","3.00666666666667","2.98630136986301","",
"total de la AIF","IDA","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.04838709677419","3.0203125","3.034375","3.034375","3.05757575757576","3.06515151515151","3.07352941176471","3.04285714285714","3.03098591549296","3.04084507042253","3.03521126760563","3.03380281690141","3.00277777777778","3.01830985915493","2.99444444444444","2.98630136986301","",
"mezcla de la AIF","IDB","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.18461538461538","3.11428571428571","3.14285714285714","3.12857142857143","3.16428571428571","3.19285714285714","3.18571428571429","3.18571428571429","3.17142857142857","3.18571428571429","3.2","3.19285714285714","3.2","3.21428571428571","3.25","3.24666666666667","",
"Indonesia","IDN","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.2","3.2","","","","","","","","","","","","","","","",
"Sólo AIF","IDX","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.01224489795918","2.994","3.004","3.008","3.02884615384615","3.03076923076923","3.04444444444444","3.00714285714286","2.99649122807017","3.00526315789474","2.99473684210526","2.99473684210526","2.9551724137931","2.97017543859649","2.93275862068965","2.91896551724138","",
"Isla de Man","IMN","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.7","3.7","3.7","3.7","3.7","3.6","3.6","3.6","3.6","","","","","","","","",
"No clasificado","INX","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Irlanda","IRL","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Irán, República Islámica del","IRN","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iraq","IRQ","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Islandia","ISL","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Israel","ISR","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Italia","ITA","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Jamaica","JAM","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Jordania","JOR","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Japón","JPN","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kazajstán","KAZ","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kenya","KEN","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.3","3.4","3.3","3.3","3.3","3.3","3.3","3.4","3.4","3.4","3.4","3.4","3.4","3.4","3.4","3.4","",
"Kirguistán","KGZ","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.7","2.8","2.9","3","3","3","3","3.1","3.1","3.2","3.2","3.2","3.2","3.2","3.2","3.2","",
"Camboya","KHM","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6","2.7","2.7","2.7","2.7","2.7","2.8","2.8","2.8","2.8","2.7","2.7","2.7","2.6","2.6","2.7","",
"Kiribati","KIR","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.3","3.2","3.2","3.1","3.1","3.1","3.3","3.2","3.2","3.2","3.2","3.2","3.2","3.2","3.3","3.3","",
"Saint Kitts y Nevis","KNA","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Corea, República de","KOR","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kuwait","KWT","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"América Latina y el Caribe (excluido altos ingresos)","LAC","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.4","3.38888888888889","3.43333333333333","3.42222222222222","3.43333333333333","3.41111111111111","3.4","3.37777777777778","3.35555555555556","3.32222222222222","3.3","3.3125","3.3125","3.325","3.2875","3.2625","",
"República Democrática Popular Lao","LAO","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5","2.7","2.7","2.9","2.9","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","3.1","2.8","2.8","",
"Líbano","LBN","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liberia","LBR","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.8","2.8","2.8","2.8","2.9","2.9","2.9","2.9","2.9","2.5","2.7","2.7","",
"Libia","LBY","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Santa Lucía","LCA","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.9","3.8","3.9","3.9","4","4","4","4","4","3.9","3.7","3.8","3.8","3.8","3.8","3.8","",
"América Latina y el Caribe","LCN","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.4","3.38888888888889","3.43333333333333","3.42222222222222","3.43333333333333","3.41111111111111","3.4","3.37777777777778","3.35555555555556","3.32222222222222","3.3","3.3125","3.3125","3.325","3.2875","3.2625","",
"Países menos desarrollados: clasificación de las Naciones Unidas","LDC","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.9525","2.92380952380952","2.93095238095238","2.92619047619048","2.93953488372093","2.94883720930233","2.96046511627907","2.91111111111111","2.89782608695652","2.92444444444445","2.90888888888889","2.91333333333333","2.86521739130435","2.88222222222222","2.83478260869565","2.82391304347826","",
"Países de ingreso bajo","LIC","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.90952380952381","2.87272727272727","2.87727272727273","2.86818181818182","2.87826086956522","2.89130434782609","2.90434782608696","2.80416666666667","2.79583333333333","2.80833333333333","2.77916666666667","2.77083333333333","2.7","2.74166666666667","2.7","2.7","",
"Liechtenstein","LIE","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.5","3.5","3.3","3.3","3.4","3.4","3.4","3.4","3.3","3.3","3.4","","","","3.3","","",
"Países de ingreso mediano bajo","LMC","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.08536585365854","3.06904761904762","3.06829268292683","3.06341463414634","3.09024390243902","3.08780487804878","3.10238095238095","3.10714285714286","3.09302325581395","3.11219512195122","3.12926829268293","3.11315789473684","3.11052631578947","3.10263157894737","3.09230769230769","3.06486486486487","",
"Ingreso mediano y bajo","LMY","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.10131578947368","3.07179487179487","3.08133333333333","3.084","3.1038961038961","3.10909090909091","3.11282051282051","3.08625","3.07530864197531","3.06184210526316","3.05657894736842","3.04246575342466","3.01216216216216","3.02602739726027","3.00666666666667","2.98630136986301","",
"Lesotho","LSO","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.4","3.4","3.4","3.4","3.4","3.5","3.5","3.5","3.3","3.3","3.3","3.3","3.3","3.2","3.1","3","",
"avanzada del dividendo demográfico","LTE","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.4","3.36153846153846","3.44545454545455","3.47272727272727","3.49090909090909","3.48181818181818","3.52","3.54","3.55","3.4375","3.425","3.41666666666667","3.41666666666667","3.41666666666667","3.4","3.42","",
"Lituania","LTU","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Luxemburgo","LUX","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Letonia","LVA","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Región Administrativa Especial de Macao, China","MAC","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isla de San Martín (parte francesa)","MAF","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Marruecos","MAR","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mónaco","MCO","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"República de Moldova","MDA","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.2","3.2","3.4","3.5","3.4","3.4","3.5","3.5","3.6","3.5","3.4","3.4","3.4","3.4","3.3","","",
"Madagascar","MDG","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.4","3.4","3.5","3.6","3.3","3","2.8","2.6","2.5","2.6","2.7","2.8","2.8","2.8","2.7","2.7","",
"Maldivas","MDV","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.6","3.5","3.5","3.5","3.5","3.5","3.4","3.4","3.2","3.2","3.1","3.1","3","3","3.2","3.2","",
"Oriente Medio y Norte de África","MEA","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.85","2.85","2.85","2.9","2.9","2.85","2.85","2.7","2.75","2.7","2.55","2.45","2.25","2.35","2.4","2.45","",
"México","MEX","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Islas Marshall","MHL","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.8","",
" Ingreso mediano","MIC","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.17454545454545","3.15","3.16603773584906","3.17358490566038","3.2","3.20185185185185","3.2","3.20714285714286","3.19298245614035","3.17884615384615","3.18461538461538","3.17551020408163","3.17142857142857","3.16530612244898","3.16","3.13541666666667","",
"Macedonia del Norte","MKD","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malí","MLI","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.6","3.5","3.5","3.4","3.4","3.4","3.3","3","3","3","3","3","3","3","3.1","2.7","",
"Malta","MLT","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Myanmar","MMR","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.7","2.9","3","3","2.9","2.8","2.8","2.8","",
"Oriente Medio y Norte de África (excluido altos ingresos)","MNA","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.85","2.85","2.85","2.9","2.9","2.85","2.85","2.7","2.75","2.7","2.55","2.45","2.25","2.35","2.4","2.45","",
"Montenegro","MNE","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mongolia","MNG","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.3","3.3","3.4","3.3","3.4","3.4","3.5","3.4","3.4","3.3","3.4","3.3","3.3","3.2","3.3","","",
"Mariana","MNP","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.2","3.1","3.3","3.3","3.4","3.4","3.4","3.4","3.3","3.3","3.2","3.2","3.1","3.1","3.1","3","",
"Mauritania","MRT","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.9","2.9","3","3","3","3","3","3.1","3.1","3.2","3.2","3.3","3.3","3.3","3.3","3.2","",
"Mauricio","MUS","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malawi","MWI","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.4","3.4","3.4","3.4","3.4","3.4","3.3","3.3","3.1","3.1","3.1","3.2","3.2","3.2","3","3","",
"Malasia","MYS","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"América del Norte","NAC","Promedio grupal de instituciones y gestión del sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
